*Ê±¼ä	AM3	AM2	AM1	VF3	VF2	VF1
0	0	0	0	1.39481558554043E-7	-9.79076799459864E-16	1.00000009735294
0.002	-0.00111301998981451	5.10549391175951E-12	0.00061222283326637	1.98948979863699	-1.72862508919243E-8	0.731816540278943
0.0020658104291336	-0.0010604360332407	4.53406697839436E-12	0.000604930082724074	2.05186154804885	-1.7791395455246E-8	0.723097021182223
0.00215732735897012	-0.000990366173553317	3.9641265285926E-12	0.000594892532246642	2.13497318610421	-1.84380302358833E-8	0.711098735745649
0.00230820295684813	-0.000883767442603898	3.22344680472685E-12	0.000578667887397688	2.26140721369207	-1.93562855320579E-8	0.691704770796371
0.00249757387220747	-0.000766146123431219	2.44779000080671E-12	0.00055892934330707	2.40090702354528	-2.02618545890195E-8	0.668110500682421
0.00269421871416112	-0.00066106176407299	1.87890183577218E-12	0.000539161960779709	2.52553085112957	-2.09708589607819E-8	0.644481760050998
0.00285002736044743	-0.00058813141116143	1.52044146186271E-12	0.000523996795864949	2.61201797206818	-2.14115186726398E-8	0.626354233365161
0.00300316564405953	-0.000524123154555467	1.23188211799912E-12	0.000509501411442917	2.68792181367207	-2.17653043357239E-8	0.609027322059018
0.00330944221128374	-0.000415894730059992	8.06164075249038E-13	0.000481690882824289	2.81625811542477	-2.2291162713363E-8	0.575784287765107
0.00379958386326054	-0.000287001644258218	4.09837723432975E-13	0.000440303743697336	2.96908881097884	-2.279006522338E-8	0.526312589538372
0.00469956562943618	-0.00014529222853021	1.18133208768512E-13	0.000373375491196133	3.13710383524888	-2.31795215956601E-8	0.446310580247492
0.00593380550913927	-5.49629147690873E-5	-1.74056882843845E-14	0.000297852564450587	3.24419424402428	-2.33998910667468E-8	0.356035014815648
0.00766829381712063	-3.75592877044188E-6	2.66680342608315E-12	0.000216777144569245	3.3049005887701	-2.69655010655327E-8	0.259122333779284
0.00852249740119529	1.68499774277388E-6	1.03723069026245E-12	0.000185088663099229	3.3113509371245	-2.85289031835126E-8	0.221243829031884
0.00952202618277731	1.42070748290063E-6	2.20780043043912E-12	0.000153954170375029	3.31103763029819	-3.13822308470246E-8	0.18402752939063
