*Ê±¼ä	AM3	AM2	AM1	VF3	VF2	VF1
0	0	0	0	1.39481559369796E-7	-9.79076805169959E-16	1.00000010320127
0.002	-0.00121428695504662	4.29951688086068E-12	0.000521650509974516	2.17050144441787	-2.1211233741093E-8	0.724904250874564
0.00206588799155023	-0.00116449111158547	3.69975949686681E-12	0.0005152111586922	2.23907413234381	-2.18125404088941E-8	0.715953366637122
0.00215798601608758	-0.00109741853634569	3.14584900151564E-12	0.000506305988387815	2.33143713642268	-2.25735513472959E-8	0.703578464575095
0.00233203157609046	-0.000979970688224474	2.31925692854318E-12	0.000489851641675136	2.49315993074757	-2.37476618991996E-8	0.680712994172692
0.00255946764975832	-0.000845418836774213	1.54785326645998E-12	0.000469158696626726	2.6784183540967	-2.48174906250117E-8	0.651957434318416
0.00279227173553889	-0.000727447713460831	1.05482064916044E-12	0.000448906606480389	2.84083303735704	-2.5530981201745E-8	0.62381450195887
0.00297715131729347	-0.000645571316015801	7.77199982274614E-13	0.000433446291945347	2.95354685713747	-2.59308206746322E-8	0.602330369099035
0.00318386813196794	-0.000564620584028563	5.48211733616102E-13	0.000416779237181961	3.06497979498009	-2.6263121649935E-8	0.579169312637643
0.00359730176131687	-0.000431343153986845	2.64430304150737E-13	0.000385322504016395	3.24842874500401	-2.66839057433137E-8	0.535456060345185
0.00427062761579225	-0.000277847655499409	7.41203502012843E-14	0.000339085453657252	3.45968411670215	-2.69872520779114E-8	0.471203621179066
0.00509705332378744	-0.000162021046356438	1.06054735585828E-14	0.000289874777430679	3.61907964447892	-2.71169074217022E-8	0.40281893982387
0.00592888985281597	-9.38863214101984E-5	1.67169089934658E-13	0.000247566750118536	3.7128370990602	-2.73401677220379E-8	0.344026393836962
0.00706362029003184	-4.335000508153E-5	2.49493411944035E-12	0.000199620110464713	3.78237493952312	-3.06785662263986E-8	0.277398257850969
0.00796039506853043	-2.42899132925651E-5	6.59550630886229E-13	0.000168414296280821	3.808601047944	-3.30849694670869E-8	0.234033691977776
0.00883223288472591	-1.44797071952099E-5	1.19762162497468E-12	0.000142771103221703	3.82209935756184	-3.55241569227246E-8	0.198399116763125
0.00987097112100391	-7.69321134927968E-6	7.05970544830804E-12	0.000117250298963635	3.83143713918567	-4.5483160648425E-8	0.162934616930301
0.0108891838417219	-3.67123083033077E-6	-2.78764951748321E-11	9.66471166776396E-5	3.83697110757312	-2.05427358887745E-8	0.134303796994362
0.0117342382537057	-1.80831384737241E-6	-3.06227256857631E-8	8.2320751794271E-5	3.8395091740133	3.24246856193984E-5	0.114395436891122
