*Ê±¼ä	AM3	AM2	AM1	VF3	VF2	VF1
0	0	0	0	1.3948157346286E-7	-9.79076798961602E-16	1.00000009683985
0.002	-0.00110493551807878	3.76957067555126E-12	0.000547188746863219	1.97503904926579	-1.8596797602418E-8	0.646153261051429
0.00206590382799701	-0.00105205744827345	3.16114700782691E-12	0.000537491448974716	2.03700581404796	-1.91106892877687E-8	0.634699968241324
0.00215814234255009	-0.000981197398179784	2.62587340552337E-12	0.000524129742412248	2.12004452668681	-1.97530061661512E-8	0.618921715599319
0.00230511627335851	-0.000876995789651031	1.93864702217883E-12	0.000503448659659109	2.24215012056744	-2.05809029033471E-8	0.594500334877382
0.00257206749599752	-0.000715582867248293	1.134980055541E-12	0.000467967705328913	2.4312848532457	-2.15571117090984E-8	0.552602435318713
0.00281168827499239	-0.000596302835563878	7.18552443886923E-13	0.000438257033265102	2.57104084231729	-2.20724327336976E-8	0.517518410276597
0.00329092983298214	-0.000413773402795106	2.8534661162651E-13	0.000384359983506462	2.78488750560342	-2.26259983120487E-8	0.453873755370823
0.00391082289030484	-0.000256985833602992	3.37748504173628E-14	0.000324333184773731	2.96855967581848	-2.29698828199608E-8	0.382990750281827
0.00496792101877253	-0.000111247012425287	2.70183375312246E-12	0.000242770388217831	3.13927502010213	-2.61377794061611E-8	0.286676834168796
0.00570736039628374	-6.39040244444274E-5	2.38217706898303E-12	0.000198332090110805	3.19472890989592	-2.99251588586083E-8	0.234201604868959
0.00649953998802064	-3.61761289060063E-5	2.49035692165634E-12	0.000159717128603014	3.22720642021182	-3.4724545675114E-8	0.188602897250201
0.00732413883560222	-1.92921666291746E-5	4.74190619285334E-11	0.000127446487032936	3.24698234253564	-8.33672336949712E-8	0.150495918032828
0.00800741080941858	-1.08305895835485E-5	-2.43702905117115E-9	0.000105684711460598	3.2568918258824	1.96384616912719E-6	0.124798395908741
0.00859837129978268	-6.43490886730567E-6	-2.10527049114303E-7	8.98835987033617E-5	3.2619351830352	0.000160753957027691	0.106139557971903
0.00911095454057708	-2.67317590745865E-6	-4.72130210019564E-6	7.81094290475647E-5	3.26411285097193	0.00333206706062075	0.0922359597627411
0.00956316029646112	2.35498753802556E-5	-3.54132097627752E-5	6.90122139470973E-5	3.25980762949774	0.0256328896984431	0.0814934592641805
0.00996306485203889	0.00236700848328524	-9.06027528283929E-5	6.18545983665606E-5	2.8262554319453	0.0858441055194651	0.0730413463917284
0.0102957621452644	0.00191007088699149	-0.000133009569528874	5.64688475325511E-5	2.25552141908051	0.175267861778659	0.0666815505354197
0.0103789364685707	0.00179238065192738	-0.000142977789916429	5.5197344729821E-5	2.11655053214616	0.203459016864974	0.0651800889006345
0.01046538187615	0.00167772366591455	-0.00015541610721351	5.39061752393381E-5	1.9811580775366	0.235295682736902	0.063655403741359
0.0105747858028917	0.00154414876940739	-0.00018511402064328	5.23153074130315E-5	1.82342386453029	0.281123795309156	0.0617768180274972
0.0107037977880757	0.00140113389753917	-0.000257307446977552	5.04995340048276E-5	1.65454335424398	0.350458951515749	0.059632651216327
0.0108137929928258	0.00128962220299444	-0.000314048303907058	4.90012685621169E-5	1.52286355238164	0.426938554084768	0.0578634155768865
0.0108412917940133	0.00126308008201485	-0.000325431952004698	4.86336999671599E-5	1.49152102216702	0.448550206505961	0.0574293700197923
0.0108920718470638	0.00121545431003522	-0.000345181222352668	4.79621690893479E-5	1.4352816172235	0.490601606664818	0.0566363887971596
0.0109738925037998	0.00114244384814329	-0.000372546804408716	4.68995997814446E-5	1.34906643810829	0.563236040971985	0.0553816475237644
0.0110685066252732	0.00106349957718316	-0.000397753683155846	4.57002027143359E-5	1.25584426219341	0.65323604837031	0.0539653323792658
0.0111678007818404	0.000986533045823378	-0.000418034315443525	4.44744504781262E-5	1.16495752619517	0.753156843604502	0.0525178955775519
0.0112468689564227	0.000929241414077051	-0.000430194043775391	4.35219375444608E-5	1.09730410702759	0.835870517673545	0.0513931150281555
0.0113253156313501	0.000875678467105352	-0.000439233093255218	4.25970729439036E-5	1.03405374213542	0.920020811751988	0.0503009831780277
0.0114037167646938	0.000825226887658199	-0.000445697314256796	4.16923821205664E-5	0.974477472742762	1.00563502570636	0.0492326736537433
0.011479888894857	0.000778995508929365	-0.000449872142990432	4.08318185526873E-5	0.919884671571424	1.08980600888357	0.0482164720633253
0.0115854285579816	0.00071919144994919	-0.00045276404599277	3.96687489519726E-5	0.849264433070808	1.20736229860467	0.0468430544394803
0.0117568741093288	0.000631673360711295	-0.000451786380505789	3.78495832157287E-5	0.745917801035695	1.39881991042051	0.0446948819659914
0.0118984790054022	0.000567476270211297	-0.000447000957271154	3.64101256955971E-5	0.670110012384937	1.55585203837836	0.0429950912751338
0.0120123541097099	0.000520614877065265	-0.00044123865930901	3.5292364765716E-5	0.614773260301683	1.68062262515927	0.0416751755892122
0.0121086307729933	0.000484027556807596	-0.000435351890638026	3.43741558608678E-5	0.571568752469333	1.78472124979017	0.0405909034685904
0.0121935511094614	0.000453896407469373	-0.000429553523520806	3.35841038739035E-5	0.535988080069334	1.87531503611915	0.0396579658133232
0.0122722045022608	0.000427664849719706	-0.000423779055766793	3.28685631692028E-5	0.505012280257653	1.95809925587734	0.0388130152674888
0.0123471752052473	0.000404074023877769	-0.0004179847413949	3.2200721348739E-5	0.47715481571849	2.03593649310942	0.038024390249211
0.0124469552713843	0.000374682595080311	-0.000409930605649145	3.13328777099002E-5	0.442447651134133	2.13782910939613	0.0369995918861484
0.0125677352661256	0.000341950561455171	-0.00039980197580821	3.03136174442994E-5	0.403795700277999	2.25845709594481	0.0357959922953295
0.0126885152608669	0.000312077836685218	-0.000389405641245236	2.93275137006545E-5	0.368520193535673	2.37602368989193	0.0346315457854029
0.0128710771181672	0.000271802853921354	-0.000373451871328933	2.7897551139568E-5	0.320961076837669	2.54779181036991	0.032942955655296
0.0130536389754674	0.000236724699084336	-0.000355718949317362	2.65373094541239E-5	0.279538687145235	2.71199499128169	0.0313366979301293
0.0132587903385139	0.00020267735216015	-0.000278848734640147	2.50877316530526E-5	0.239333537893666	2.87386375930619	0.0296249517040464
0.0134352557105049	0.000177335468795824	-0.000201497473207629	2.39043658969075E-5	0.209408322526402	2.9809073742108	0.028227554409059
0.0136084051438703	0.000155552302888406	-0.000145178641934184	2.27975146117247E-5	0.18368545437192	3.05579862071483	0.0269205023497493
0.0138021727358802	0.000134332136508986	-0.000102066914763813	2.16195848708558E-5	0.158627410035733	3.11293734278966	0.0255294349252285
0.0140190363612251	0.000113996064052041	-6.9677869279583E-5	2.03751428284571E-5	0.134613357002299	3.15616945836436	0.0240575595974423
0.0141960364290822	9.97019523146048E-5	-5.07723294644116E-5	1.93852845667681E-5	0.117734013388003	3.181647622595	0.0229200582171185
0.0143450511735933	8.90673306030475E-5	-3.86977703622157E-5	1.82176713717481E-5	0.105176014930699	3.19810797969833	0.0220145045785589
0.0144745339951897	8.07524126845407E-5	-3.05198312644146E-5	1.42606076342208E-5	0.0953572617276197	3.20926950466144	0.0213353719671409
0.0145931886546091	7.38164360110476E-5	-2.40944415957102E-5	-3.23898131153249E-6	0.0871668449804612	3.21728467728519	0.0211169521333153
0.014697501547613	6.82127153669536E-5	-1.79136336026509E-5	-4.70174183099139E-5	0.0805496359767126	3.22267433082594	0.0219314609022063
0.0148739403493429	5.96855880029947E-5	5.822629981167E-6	-0.00018304914741555	0.070480293232307	3.22583644615469	0.028001947872503
0.0149180500497753	5.77258884400375E-5	4.89589451846337E-5	-0.000224513122946301	0.0681661626128801	3.22214608352338	0.0308724439523201
0.0149633369135306	5.57808252456696E-5	0.000286807413339064	-0.000270073006122406	0.0658693154954842	3.20227647091795	0.0344810578405252
0.0150077459194041	5.39371321536765E-5	0.000576585498017097	-0.000320737644098585	0.0636921722680966	3.15629618811978	0.0387216590106048
0.0150498735431058	5.22445105049329E-5	0.000876127952324994	-0.000389011972707244	0.0616934232504233	3.08174409829724	0.0435490325998132
0.0150890891176594	5.0716661102864E-5	0.00120304330080669	-0.000491717625700428	0.0598892471713831	2.98125556872698	0.0491069533636407
0.0151210244831788	4.9505519130467E-5	0.00151231335673227	-0.000585622842557528	0.0584590581941305	2.87430949881719	0.0546339018936828
0.0151516602459853	4.83708543871728E-5	0.00182992903553549	-0.000673159785946337	0.0571191781099538	2.74822750955118	0.060853839612165
0.0151822960087919	4.72621962257893E-5	0.00195646028090066	-0.000759319663781871	0.0558100081558056	2.60509498049911	0.0679573341282149
0.0151899549494935	4.69890250653169E-5	0.00196075347888333	-0.00078087610616305	0.0554874312894906	2.56808179678637	0.0698655459244751
0.0151993182987141	4.66572069644441E-5	0.00196383981953185	-0.00080698055793537	0.0550956006036518	2.52269496267839	0.0722695274844278
0.0152108078242525	4.62532414676597E-5	0.00196356908690423	-0.000838682359121858	0.0546185739519609	2.46700798546009	0.0753262192493494
0.0152226093500772	4.58419472767688E-5	0.00195656343040515	-0.000870990143354858	0.0541328931394443	2.40996002392431	0.0785880782115952
0.0152374116666231	4.53312393011978E-5	0.00193599935726269	-0.000911145742939941	0.053529818576316	2.33888974574396	0.082852994538254
0.0152522819003466	4.4823916780283E-5	0.00190106892546849	-0.000951016922380726	0.0529307417608947	2.26847342469873	0.0873299393277504
0.0152664064666259	4.4347292674371E-5	0.00185742084517576	-0.000988449076824341	0.0523679154725286	2.20294720131613	0.091758858605468
0.0152900382555355	4.35611596915726E-5	0.00177433456088268	-0.00105011514314385	0.051439602566653	2.09701835930121	0.0995478700798484
0.0153191785124796	4.26109426196969E-5	0.0016708841880568	-0.001124443449286	0.0503175293439687	1.97328677581299	0.109793592672185
0.0153542391016192	4.14951041546379E-5	0.00155323348068281	-0.00121130440106454	0.0489998804725995	1.83418848795508	0.123035478107562
0.0153897861715522	4.03936130900177E-5	0.00144221539716364	-0.00129647542639242	0.0476991738580075	1.70308160852849	0.137449818840362
0.0154138949067813	3.96631753911019E-5	0.00137135838043739	-0.00135258477022996	0.0468366292837113	1.61940824103982	0.147772487144401
0.0154197800277068	3.94868968058674E-5	0.00135460133518811	-0.00136607449423304	0.0466284689748202	1.59961894209783	0.150358861015078
0.0154270122606135	3.92713448882954E-5	0.0013342958699713	-0.0013825420916735	0.046373932363092	1.57563325239781	0.153572489366955
0.0154355518420468	3.90183454928479E-5	0.0013107043743949	-0.00140183106057637	0.0460751755273135	1.54777620013598	0.157416530599495
0.0154456266875193	3.87219565108916E-5	0.0012834103500769	-0.00142437159974335	0.045725181669622	1.51554387773731	0.162019818418902
0.0154563288380078	3.84095778263715E-5	0.00125503819826547	-0.00144805972467194	0.0453563062138728	1.48203900456459	0.166989682232474
0.0154777331389847	3.77923586677075E-5	0.00120015895759579	-0.00149464845881807	0.0446274568729677	1.41723376115116	0.177172977886973
0.0154990967879184	3.71862024759612E-5	0.00114777700440258	-0.00154010735648159	0.0439116713462668	1.35537742397233	0.187654861616342
0.0155307807649448	3.63050824585768E-5	0.00107427162322007	-0.00160562824526422	0.0428711920705972	1.26857689714503	0.203769928141522
0.0155821392051411	3.49209571126126E-5	0.000964990003993849	-0.001707093128746	0.0412367339864241	1.13952919827233	0.231283320503796
0.0156540513980562	3.30711199799352E-5	0.000830394151958824	-0.00183957263643706	0.0390523355505403	0.9805886693806	0.272537482317596
